branch	path	primary_subsystem	change_scope	final_exists	commit_count	feature_clusters	first_commit	first_date	last_commit	last_date	last_subject	commits
niffler	.github/workflows/rust-ci.yml	delivery_operations	both_changed_diverged	yes	9	billing_plans_wallet_payments:1,integration_merge:5,release_deployment_operations:2,usage_accounting_observability:1	6c59d922e4d0c06eed9bc499d3f4964d1393ccab	2026-06-01T22:08:48+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	6c59d922e4d0c06eed9bc499d3f4964d1393ccab,08f8e1666e08da245b59a44a009b6226422910fb,05da1f71db9339f3282843d6e6c7a3243c782885,c96d5acd8fb825cc000835facaa0a7f6cae823e8,c2c84e3305bb4ec47546e3b3d4b0705eba01fb0b,ae5b8d6e55b8b5157d5e2492f3d25d977134509c,30d9c3aa4e2a8aa281eb3b60883919c114527c7d,8c362e48c9b881b5c2866b31163478063814e00b,908443291a2826b57286f56f1555fd10e922c0b3
niffler	.gitignore	repository_other	both_changed_diverged	yes	8	branding_foundation:2,integration_merge:4,platform_bundle_20260803:1,public_site_image_tools:1	b1e9108cf695ca4272b5893b13a36ca37c754797	2026-05-20T22:42:54+08:00	621c53ef1a2d2f7e190546a3f5b8a773650f9d4f	2026-08-03T09:48:54+08:00	Merge pull request #26 from ryfineZ/test	b1e9108cf695ca4272b5893b13a36ca37c754797,f7d9cbf13c2ae46098633bc2e570a31039df2627,f5618642b2dce215aff07472c5e1596f80b876f0,24a2e5c932ce4cc8051f2e13c120278ba8a1b8cf,c8faac0cc29f0dfa50d3b6d6beda850a06b4ef62,fc6b56e1ac9cf8a4de8afb8411f4f9036aa61016,e46514968fe766426d98bfd3f8039502fb1ab35e,621c53ef1a2d2f7e190546a3f5b8a773650f9d4f
niffler	Cargo.lock	build_dependencies	both_changed_diverged	yes	6	codex_responses_images:1,grok_oauth:1,integration_merge:3,usage_accounting_observability:1	44354c0ef450ae96d3170a584849c938fa40b9be	2026-07-15T01:53:36+08:00	f7602638bfaae70de7a3e268c11a2c64b7ceaab7	2026-07-27T03:08:17+08:00	Merge pull request #10 from ryfineZ/codex/integrate-grok-oauth	44354c0ef450ae96d3170a584849c938fa40b9be,63cb431b37b7f3f720658deff698ba89942441d8,8273a1ba1130f792dfff7c0b7221d61bc41ecca5,1a5d16778875832546eac4a8e8fe4c9a4c8d1c70,05da1f71db9339f3282843d6e6c7a3243c782885,f7602638bfaae70de7a3e268c11a2c64b7ceaab7
niffler	Cargo.toml	build_dependencies	both_changed_diverged	yes	3	branding_foundation:1,integration_merge:1,usage_accounting_observability:1	b1e9108cf695ca4272b5893b13a36ca37c754797	2026-05-20T22:42:54+08:00	05da1f71db9339f3282843d6e6c7a3243c782885	2026-07-27T00:13:08+08:00	Merge pull request #8 from ryfineZ/codex/reconcile-production-main-20260726	b1e9108cf695ca4272b5893b13a36ca37c754797,1a5d16778875832546eac4a8e8fe4c9a4c8d1c70,05da1f71db9339f3282843d6e6c7a3243c782885
niffler	Dockerfile.app	delivery_operations	both_changed_diverged	yes	4	integration_merge:1,release_deployment_operations:2,usage_accounting_observability:1	6c59d922e4d0c06eed9bc499d3f4964d1393ccab	2026-06-01T22:08:48+08:00	05da1f71db9339f3282843d6e6c7a3243c782885	2026-07-27T00:13:08+08:00	Merge pull request #8 from ryfineZ/codex/reconcile-production-main-20260726	6c59d922e4d0c06eed9bc499d3f4964d1393ccab,927d60d6f74ba7d00e98448aaf77b53fc1f6433f,d8c5fe83e2a3a4f4b0564d59c450eb339868269a,05da1f71db9339f3282843d6e6c7a3243c782885
niffler	Dockerfile.app.local	delivery_operations	both_changed_diverged	yes	2	branding_foundation:1,release_deployment_operations:1	b1e9108cf695ca4272b5893b13a36ca37c754797	2026-05-20T22:42:54+08:00	9174139bdf196798309b3e11b6c3b8a463b2fcdb	2026-05-28T06:48:10+08:00	fix(build): 避免 Docker 复用旧编译缓存	b1e9108cf695ca4272b5893b13a36ca37c754797,9174139bdf196798309b3e11b6c3b8a463b2fcdb
niffler	LICENSE	documentation	niffler_only	yes	1	branding_foundation:1	b1e9108cf695ca4272b5893b13a36ca37c754797	2026-05-20T22:42:54+08:00	b1e9108cf695ca4272b5893b13a36ca37c754797	2026-05-20T22:42:54+08:00	feat(project): 更名为 Niffler 并优化数据库写入	b1e9108cf695ca4272b5893b13a36ca37c754797
niffler	README.md	documentation	both_changed_diverged	yes	10	billing_plans_wallet_payments:3,branding_foundation:2,integration_merge:2,public_site_image_tools:1,release_deployment_operations:2	b1e9108cf695ca4272b5893b13a36ca37c754797	2026-05-20T22:42:54+08:00	c8faac0cc29f0dfa50d3b6d6beda850a06b4ef62	2026-07-26T22:58:00+08:00	chore(release): 整合生产分支与 main	b1e9108cf695ca4272b5893b13a36ca37c754797,f7d9cbf13c2ae46098633bc2e570a31039df2627,86495606d93eee81c9867d6dfe3712f569823341,4354297bb2aab5e3960384df1978383f896e5198,841439082173ccb840db9051ad88b7889f2bde0b,91220c4680f17a3a463f6d8104af34fdd2eba864,c9d00dd0913b0818d2994c83674a01a79976cb06,8bfbe3b491c6b3048a93a7faaeb572f970d4c117,24a2e5c932ce4cc8051f2e13c120278ba8a1b8cf,c8faac0cc29f0dfa50d3b6d6beda850a06b4ef62
niffler	apps/aether-gateway/Cargo.toml	build_dependencies	both_changed_diverged	yes	3	branding_foundation:1,codex_responses_images:1,integration_merge:1	b1e9108cf695ca4272b5893b13a36ca37c754797	2026-05-20T22:42:54+08:00	63cb431b37b7f3f720658deff698ba89942441d8	2026-07-15T19:18:11+08:00	fix(release): 整合稳定生产修复与前端更新	b1e9108cf695ca4272b5893b13a36ca37c754797,44354c0ef450ae96d3170a584849c938fa40b9be,63cb431b37b7f3f720658deff698ba89942441d8
niffler	apps/aether-gateway/prompts/managed/adult_fiction_v1.md	gateway_other	niffler_only	yes	2	integration_merge:1,managed_prompts_groups:1	f4017f36179444f155994b75ffec7689f3936faa	2026-08-04T02:36:22+08:00	9b8f8e2d9774545cc900041d04df065bafb2a666	2026-08-04T17:13:53+08:00	Merge pull request #27 from ryfineZ/main	f4017f36179444f155994b75ffec7689f3936faa,9b8f8e2d9774545cc900041d04df065bafb2a666
niffler	apps/aether-gateway/prompts/managed/core_v1.md	gateway_other	niffler_only	yes	2	integration_merge:1,managed_prompts_groups:1	f4017f36179444f155994b75ffec7689f3936faa	2026-08-04T02:36:22+08:00	9b8f8e2d9774545cc900041d04df065bafb2a666	2026-08-04T17:13:53+08:00	Merge pull request #27 from ryfineZ/main	f4017f36179444f155994b75ffec7689f3936faa,9b8f8e2d9774545cc900041d04df065bafb2a666
niffler	apps/aether-gateway/prompts/managed/core_v2.md	gateway_other	niffler_only	yes	3	integration_merge:2,managed_prompts_groups:1	530a9507175fcc2b3533d81a51788e215e9bea56	2026-08-09T14:58:28+08:00	0680e5dc1b33be9cf2bd8a553dfb1a16dc5bf981	2026-08-11T03:16:27+08:00	Merge pull request #35 from ryfineZ/codex/sync-main-into-test-20260811	530a9507175fcc2b3533d81a51788e215e9bea56,c00b21321ee3627ce65773ad4a6df075177b6482,0680e5dc1b33be9cf2bd8a553dfb1a16dc5bf981
niffler	apps/aether-gateway/prompts/managed/security_research_v1.md	auth_security	niffler_only	yes	2	integration_merge:1,managed_prompts_groups:1	f4017f36179444f155994b75ffec7689f3936faa	2026-08-04T02:36:22+08:00	9b8f8e2d9774545cc900041d04df065bafb2a666	2026-08-04T17:13:53+08:00	Merge pull request #27 from ryfineZ/main	f4017f36179444f155994b75ffec7689f3936faa,9b8f8e2d9774545cc900041d04df065bafb2a666
niffler	apps/aether-gateway/prompts/managed/security_research_v2.md	auth_security	niffler_only	yes	3	integration_merge:2,managed_prompts_groups:1	530a9507175fcc2b3533d81a51788e215e9bea56	2026-08-09T14:58:28+08:00	0680e5dc1b33be9cf2bd8a553dfb1a16dc5bf981	2026-08-11T03:16:27+08:00	Merge pull request #35 from ryfineZ/codex/sync-main-into-test-20260811	530a9507175fcc2b3533d81a51788e215e9bea56,c00b21321ee3627ce65773ad4a6df075177b6482,0680e5dc1b33be9cf2bd8a553dfb1a16dc5bf981
niffler	apps/aether-gateway/src/admin_api.rs	gateway_other	both_changed_diverged	yes	3	integration_merge:2,public_site_image_tools:1	ad2e6050ef4ff11851a2d4ea243cd7b58bb7e086	2026-07-24T23:57:35+08:00	c8faac0cc29f0dfa50d3b6d6beda850a06b4ef62	2026-07-26T22:58:00+08:00	chore(release): 整合生产分支与 main	ad2e6050ef4ff11851a2d4ea243cd7b58bb7e086,24a2e5c932ce4cc8051f2e13c120278ba8a1b8cf,c8faac0cc29f0dfa50d3b6d6beda850a06b4ef62
niffler	apps/aether-gateway/src/ai_serving/api.rs	gateway_other	both_changed_diverged	yes	6	codex_responses_images:1,integration_merge:2,managed_prompts_groups:1,release_deployment_operations:1,stream_failover_timing:1	ddf53641f8bca11cdbbb3ad3427cd81b7c4ec939	2026-07-10T08:34:13+08:00	9b8f8e2d9774545cc900041d04df065bafb2a666	2026-08-04T17:13:53+08:00	Merge pull request #27 from ryfineZ/main	ddf53641f8bca11cdbbb3ad3427cd81b7c4ec939,cc7ba0deb8e31d0394ebdc103357f05c63a15b1b,b64c919f2e8d6dfc2b39a88a6b7544dab2b06793,05da1f71db9339f3282843d6e6c7a3243c782885,f4017f36179444f155994b75ffec7689f3936faa,9b8f8e2d9774545cc900041d04df065bafb2a666
niffler	apps/aether-gateway/src/ai_serving/finalize/tests_sync.rs	gateway_other	both_changed_diverged	yes	2	codex_responses_images:1,integration_merge:1	b64c919f2e8d6dfc2b39a88a6b7544dab2b06793	2026-07-23T20:36:16+08:00	05da1f71db9339f3282843d6e6c7a3243c782885	2026-07-27T00:13:08+08:00	Merge pull request #8 from ryfineZ/codex/reconcile-production-main-20260726	b64c919f2e8d6dfc2b39a88a6b7544dab2b06793,05da1f71db9339f3282843d6e6c7a3243c782885
niffler	apps/aether-gateway/src/ai_serving/mod.rs	gateway_other	both_changed_diverged	yes	8	billing_plans_wallet_payments:1,codex_responses_images:3,integration_merge:3,provider_pool_management:1	51f36b8e9339748d8d88564f77ca363462ddfdb5	2026-05-30T20:40:55+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	51f36b8e9339748d8d88564f77ca363462ddfdb5,bc49eba95e33ba77af0292472b5904d37edf19e9,c6ac945a5a8bd31ce5df7ccc2829423ac252985e,8a3003ca588e597633b8bba6f40f763a8da21a79,63cb431b37b7f3f720658deff698ba89942441d8,3f34841cca9769aa5faa295c679c28e953eb4e48,ce8e8f8501ba7e3d602d2baa7efc076e49ab41be,908443291a2826b57286f56f1555fd10e922c0b3
niffler	apps/aether-gateway/src/ai_serving/planner/candidate_materialization.rs	routing_scheduler	both_changed_diverged	yes	6	billing_plans_wallet_payments:1,branding_foundation:1,codex_responses_images:1,integration_merge:3	b1e9108cf695ca4272b5893b13a36ca37c754797	2026-05-20T22:42:54+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	b1e9108cf695ca4272b5893b13a36ca37c754797,b75b7522b2fa8573f491f32d8b84ab4c39c32485,ae5b8d6e55b8b5157d5e2492f3d25d977134509c,30d9c3aa4e2a8aa281eb3b60883919c114527c7d,8c362e48c9b881b5c2866b31163478063814e00b,908443291a2826b57286f56f1555fd10e922c0b3
niffler	apps/aether-gateway/src/ai_serving/planner/candidate_resolution.rs	routing_scheduler	both_changed_diverged	yes	4	billing_plans_wallet_payments:1,integration_merge:3	ae5b8d6e55b8b5157d5e2492f3d25d977134509c	2026-08-10T05:35:15+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	ae5b8d6e55b8b5157d5e2492f3d25d977134509c,30d9c3aa4e2a8aa281eb3b60883919c114527c7d,8c362e48c9b881b5c2866b31163478063814e00b,908443291a2826b57286f56f1555fd10e922c0b3
niffler	apps/aether-gateway/src/ai_serving/planner/candidate_source.rs	routing_scheduler	both_changed_diverged	yes	9	billing_plans_wallet_payments:2,branding_foundation:1,integration_merge:4,managed_prompts_groups:1,niffler_core_migration:1	f7d9cbf13c2ae46098633bc2e570a31039df2627	2026-05-28T06:37:46+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	f7d9cbf13c2ae46098633bc2e570a31039df2627,51f36b8e9339748d8d88564f77ca363462ddfdb5,1e75c9e57492744e3fb23dca8dbc566422781208,dbfe6869f7a1aca1bb279baba1bdda2da5d686b9,f3a4c5f1be8e73725d6f5cbc6d7ee515e3609669,ae5b8d6e55b8b5157d5e2492f3d25d977134509c,30d9c3aa4e2a8aa281eb3b60883919c114527c7d,8c362e48c9b881b5c2866b31163478063814e00b,908443291a2826b57286f56f1555fd10e922c0b3
niffler	apps/aether-gateway/src/ai_serving/planner/decision_input.rs	routing_scheduler	both_changed_diverged	yes	11	billing_plans_wallet_payments:2,branding_foundation:1,codex_responses_images:1,integration_merge:4,managed_prompts_groups:2,testing_ci_build:1	f7d9cbf13c2ae46098633bc2e570a31039df2627	2026-05-28T06:37:46+08:00	0680e5dc1b33be9cf2bd8a553dfb1a16dc5bf981	2026-08-11T03:16:27+08:00	Merge pull request #35 from ryfineZ/codex/sync-main-into-test-20260811	f7d9cbf13c2ae46098633bc2e570a31039df2627,51f36b8e9339748d8d88564f77ca363462ddfdb5,6746c2b3f5bbc8ba5c7aae62c44704496600b0cd,b75b7522b2fa8573f491f32d8b84ab4c39c32485,f4017f36179444f155994b75ffec7689f3936faa,9b8f8e2d9774545cc900041d04df065bafb2a666,dbfe6869f7a1aca1bb279baba1bdda2da5d686b9,f3a4c5f1be8e73725d6f5cbc6d7ee515e3609669,ed5e9016ebd9ccd757aa840d3ea265faecfae35c,c00b21321ee3627ce65773ad4a6df075177b6482,0680e5dc1b33be9cf2bd8a553dfb1a16dc5bf981
niffler	apps/aether-gateway/src/ai_serving/planner/mod.rs	routing_scheduler	both_changed_diverged	yes	7	codex_responses_images:3,integration_merge:3,provider_pool_management:1	bc49eba95e33ba77af0292472b5904d37edf19e9	2026-06-03T20:27:42+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	bc49eba95e33ba77af0292472b5904d37edf19e9,c6ac945a5a8bd31ce5df7ccc2829423ac252985e,8a3003ca588e597633b8bba6f40f763a8da21a79,63cb431b37b7f3f720658deff698ba89942441d8,3f34841cca9769aa5faa295c679c28e953eb4e48,ce8e8f8501ba7e3d602d2baa7efc076e49ab41be,908443291a2826b57286f56f1555fd10e922c0b3
niffler	apps/aether-gateway/src/ai_serving/planner/passthrough/provider/family/candidates.rs	routing_scheduler	both_changed_diverged	yes	1	codex_responses_images:1	b75b7522b2fa8573f491f32d8b84ab4c39c32485	2026-06-12T14:05:37+08:00	b75b7522b2fa8573f491f32d8b84ab4c39c32485	2026-06-12T14:05:37+08:00	fix(gateway): 修复 Codex 加密上下文接入	b75b7522b2fa8573f491f32d8b84ab4c39c32485
niffler	apps/aether-gateway/src/ai_serving/planner/passthrough/provider/family/payload.rs	routing_scheduler	both_changed_diverged	yes	6	billing_plans_wallet_payments:1,integration_merge:4,managed_prompts_groups:1	f4017f36179444f155994b75ffec7689f3936faa	2026-08-04T02:36:22+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	f4017f36179444f155994b75ffec7689f3936faa,9b8f8e2d9774545cc900041d04df065bafb2a666,ae5b8d6e55b8b5157d5e2492f3d25d977134509c,30d9c3aa4e2a8aa281eb3b60883919c114527c7d,8c362e48c9b881b5c2866b31163478063814e00b,908443291a2826b57286f56f1555fd10e922c0b3
niffler	apps/aether-gateway/src/ai_serving/planner/report_context.rs	routing_scheduler	both_changed_diverged	yes	5	billing_plans_wallet_payments:2,integration_merge:3	51f36b8e9339748d8d88564f77ca363462ddfdb5	2026-05-30T20:40:55+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	51f36b8e9339748d8d88564f77ca363462ddfdb5,ae5b8d6e55b8b5157d5e2492f3d25d977134509c,30d9c3aa4e2a8aa281eb3b60883919c114527c7d,8c362e48c9b881b5c2866b31163478063814e00b,908443291a2826b57286f56f1555fd10e922c0b3
niffler	apps/aether-gateway/src/ai_serving/planner/runtime_miss.rs	routing_scheduler	niffler_only	yes	1	provider_pool_management:1	bc49eba95e33ba77af0292472b5904d37edf19e9	2026-06-03T20:27:42+08:00	bc49eba95e33ba77af0292472b5904d37edf19e9	2026-06-03T20:27:42+08:00	refactor(providers): 统一账号调度状态	bc49eba95e33ba77af0292472b5904d37edf19e9
niffler	apps/aether-gateway/src/ai_serving/planner/specialized/files/decision.rs	routing_scheduler	both_changed_diverged	yes	6	billing_plans_wallet_payments:1,integration_merge:4,managed_prompts_groups:1	f4017f36179444f155994b75ffec7689f3936faa	2026-08-04T02:36:22+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	f4017f36179444f155994b75ffec7689f3936faa,9b8f8e2d9774545cc900041d04df065bafb2a666,ae5b8d6e55b8b5157d5e2492f3d25d977134509c,30d9c3aa4e2a8aa281eb3b60883919c114527c7d,8c362e48c9b881b5c2866b31163478063814e00b,908443291a2826b57286f56f1555fd10e922c0b3
niffler	apps/aether-gateway/src/ai_serving/planner/specialized/files/support.rs	routing_scheduler	both_changed_diverged	yes	1	codex_responses_images:1	b75b7522b2fa8573f491f32d8b84ab4c39c32485	2026-06-12T14:05:37+08:00	b75b7522b2fa8573f491f32d8b84ab4c39c32485	2026-06-12T14:05:37+08:00	fix(gateway): 修复 Codex 加密上下文接入	b75b7522b2fa8573f491f32d8b84ab4c39c32485
niffler	apps/aether-gateway/src/ai_serving/planner/specialized/image.rs	routing_scheduler	both_changed_diverged	yes	5	codex_responses_images:3,integration_merge:2	c6ac945a5a8bd31ce5df7ccc2829423ac252985e	2026-06-07T16:05:21+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	c6ac945a5a8bd31ce5df7ccc2829423ac252985e,769438c19c5ded60ad132cdda06e4fb7cdca7b3f,3f34841cca9769aa5faa295c679c28e953eb4e48,ce8e8f8501ba7e3d602d2baa7efc076e49ab41be,908443291a2826b57286f56f1555fd10e922c0b3
niffler	apps/aether-gateway/src/ai_serving/planner/specialized/image/decision.rs	routing_scheduler	both_changed_diverged	yes	8	billing_plans_wallet_payments:1,codex_responses_images:1,integration_merge:5,managed_prompts_groups:1	f4017f36179444f155994b75ffec7689f3936faa	2026-08-04T02:36:22+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	f4017f36179444f155994b75ffec7689f3936faa,9b8f8e2d9774545cc900041d04df065bafb2a666,3f34841cca9769aa5faa295c679c28e953eb4e48,ce8e8f8501ba7e3d602d2baa7efc076e49ab41be,ae5b8d6e55b8b5157d5e2492f3d25d977134509c,30d9c3aa4e2a8aa281eb3b60883919c114527c7d,8c362e48c9b881b5c2866b31163478063814e00b,908443291a2826b57286f56f1555fd10e922c0b3
niffler	apps/aether-gateway/src/ai_serving/planner/specialized/image/request.rs	routing_scheduler	both_changed_diverged	yes	6	codex_responses_images:3,integration_merge:3	c6ac945a5a8bd31ce5df7ccc2829423ac252985e	2026-06-07T16:05:21+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	c6ac945a5a8bd31ce5df7ccc2829423ac252985e,3f34841cca9769aa5faa295c679c28e953eb4e48,ce8e8f8501ba7e3d602d2baa7efc076e49ab41be,fc60b742664435fdf2ab9718d9f4401c234299e0,d13c5fff6320f68fe2ec11d40b421e881ce2c19a,908443291a2826b57286f56f1555fd10e922c0b3
niffler	apps/aether-gateway/src/ai_serving/planner/specialized/image/support.rs	routing_scheduler	both_changed_diverged	yes	2	codex_responses_images:2	b75b7522b2fa8573f491f32d8b84ab4c39c32485	2026-06-12T14:05:37+08:00	769438c19c5ded60ad132cdda06e4fb7cdca7b3f	2026-07-04T23:38:31+08:00	fix(image): 修复图片编辑 multipart 解析	b75b7522b2fa8573f491f32d8b84ab4c39c32485,769438c19c5ded60ad132cdda06e4fb7cdca7b3f
niffler	apps/aether-gateway/src/ai_serving/planner/specialized/mod.rs	routing_scheduler	niffler_only	yes	4	codex_responses_images:2,integration_merge:2	c6ac945a5a8bd31ce5df7ccc2829423ac252985e	2026-06-07T16:05:21+08:00	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	Merge pull request #36 from ryfineZ/test	c6ac945a5a8bd31ce5df7ccc2829423ac252985e,3f34841cca9769aa5faa295c679c28e953eb4e48,ce8e8f8501ba7e3d602d2baa7efc076e49ab41be,908443291a2826b57286f56f1555fd10e922c0b3
